model,y_true,y_pred,y_proba
LogisticRegression,0,0,0.10708224629474096
LogisticRegression,0,0,0.34631734430777267
LogisticRegression,0,0,0.04151129905873865
LogisticRegression,0,0,0.2596908298122867
LogisticRegression,0,0,0.12832888838416362
LogisticRegression,0,0,0.38702200001111403
LogisticRegression,0,0,0.21132042639819582
LogisticRegression,0,0,0.13219120377180946
LogisticRegression,0,0,0.09033394968278269
LogisticRegression,1,1,0.6451437336940157
LogisticRegression,0,0,0.02535324797933917
LogisticRegression,0,0,0.014231833832896503
LogisticRegression,1,0,0.15348410641708787
LogisticRegression,1,0,0.4090925151937235
LogisticRegression,1,0,0.14753588188362873
LogisticRegression,0,0,0.017453342578577707
LogisticRegression,0,0,0.08864992928373078
LogisticRegression,0,0,0.03595078060807214
LogisticRegression,0,0,0.16873289937176084
LogisticRegression,0,1,0.542873629289682
LogisticRegression,1,1,0.6248368608471158
LogisticRegression,0,0,0.3049471095109558
LogisticRegression,1,0,0.009730655705454786
LogisticRegression,0,0,0.382618104540267
LogisticRegression,0,0,0.3220554562937373
LogisticRegression,0,0,0.03173728979208061
LogisticRegression,0,0,0.08934755090956173
LogisticRegression,0,0,0.07961674719428469
LogisticRegression,1,1,0.7475734969982616
LogisticRegression,0,0,0.006374927658622385
LogisticRegression,1,0,0.18680567371586257
LogisticRegression,0,0,0.030090855550651868
LogisticRegression,0,0,0.18142448452039783
LogisticRegression,0,0,0.0780508955868218
LogisticRegression,0,0,0.37847409759822487
LogisticRegression,0,1,0.5212510746376456
LogisticRegression,0,0,0.1689419428218687
LogisticRegression,0,0,0.06815489597367429
LogisticRegression,0,0,0.012259576966880093
LogisticRegression,0,0,0.11729946766774046
LogisticRegression,0,0,0.003050868460021613
LogisticRegression,0,0,0.17276965415756745
LogisticRegression,1,1,0.5234235805900108
LogisticRegression,0,0,0.00368328256526068
LogisticRegression,0,0,0.010721236755568566
LogisticRegression,1,1,0.7098900166284803
LogisticRegression,0,1,0.702265529957247
LogisticRegression,0,0,0.485508590435548
LogisticRegression,1,1,0.6789166343370863
LogisticRegression,1,0,0.42305684139698074
LogisticRegression,0,0,0.06957221785425159
LogisticRegression,0,0,0.2221014755751962
LogisticRegression,1,0,0.20304978603918944
LogisticRegression,0,1,0.6969571391827536
LogisticRegression,0,0,0.11427437468576732
LogisticRegression,0,0,0.00863800802306625
LogisticRegression,0,0,0.0026920925324069108
LogisticRegression,0,0,0.2117527974983432
LogisticRegression,0,1,0.5996290141192452
LogisticRegression,0,0,0.03429276290192623
LogisticRegression,0,0,0.4888302506004601
LogisticRegression,0,1,0.5325044131739944
LogisticRegression,0,0,0.021334580987281453
LogisticRegression,1,1,0.7430693012375682
LogisticRegression,1,0,0.32990567585989755
LogisticRegression,0,0,0.22356748299021167
LogisticRegression,1,0,0.3157667562386774
LogisticRegression,0,0,0.0068419953859666805
LogisticRegression,0,1,0.6618870788642891
LogisticRegression,0,1,0.6196134083580909
LogisticRegression,1,1,0.5040712100213648
LogisticRegression,0,0,0.06773322900456448
LogisticRegression,0,0,0.22152525706842904
LogisticRegression,0,0,0.008276864750348736
LogisticRegression,0,0,0.047084617700359904
LogisticRegression,1,1,0.7095264023289171
LogisticRegression,0,0,0.45561550419420793
LogisticRegression,0,0,0.19221848356199359
LogisticRegression,1,1,0.6541224117053445
LogisticRegression,1,0,0.2296604408498894
LogisticRegression,1,0,0.2124082476464049
LogisticRegression,0,1,0.7388084799586717
LogisticRegression,0,0,0.011418827370547308
LogisticRegression,0,0,0.02649597062355225
LogisticRegression,1,1,0.6799261769462257
LogisticRegression,0,0,0.052769545723787836
LogisticRegression,0,0,0.006473722924683701
LogisticRegression,0,0,0.005112609109720027
LogisticRegression,0,0,0.25741566983366876
LogisticRegression,0,0,0.011873179806205359
LogisticRegression,0,0,0.014071804638959545
LogisticRegression,0,0,0.3084498931386919
LogisticRegression,1,0,0.09521756538431929
LogisticRegression,1,0,0.4517194552359623
LogisticRegression,0,0,0.055985703755781664
LogisticRegression,0,1,0.5282209852075908
LogisticRegression,0,0,0.003659707074082332
LogisticRegression,1,1,0.7430191821391454
LogisticRegression,0,0,0.4187036298830233
LogisticRegression,0,1,0.6024954050992787
LogisticRegression,0,0,0.3282039050849873
LogisticRegression,0,0,0.36966950091400314
LogisticRegression,0,0,0.1020181712526403
LogisticRegression,0,0,0.05448524738384676
LogisticRegression,0,0,0.11422846606359863
LogisticRegression,0,1,0.5072192360453585
LogisticRegression,1,1,0.6793531908917247
LogisticRegression,0,0,0.09421116729417725
LogisticRegression,0,0,0.4608843653392189
LogisticRegression,1,1,0.7340071207264657
LogisticRegression,0,0,0.47698563341411854
LogisticRegression,1,0,0.30227075183237956
LogisticRegression,0,0,0.10326042862018339
LogisticRegression,0,0,0.043263031494837144
LogisticRegression,0,0,0.034616638855329514
LogisticRegression,0,0,0.08027562385074298
LogisticRegression,0,0,0.022402433174391292
LogisticRegression,0,0,0.02376780195704559
LogisticRegression,1,0,0.48943702022018104
LogisticRegression,0,0,0.013301041166713642
LogisticRegression,0,0,0.02601244511484335
LogisticRegression,0,0,0.3996741659254478
LogisticRegression,0,0,0.11281401944161519
LogisticRegression,1,1,0.7891604316913245
LogisticRegression,0,0,0.1623841548331559
LogisticRegression,0,0,0.05311930014363615
LogisticRegression,0,0,0.1152975595913432
LogisticRegression,0,0,0.026299425340790054
LogisticRegression,0,0,0.0031125257802165694
LogisticRegression,1,1,0.6879830760354138
LogisticRegression,0,0,0.030174881812408835
LogisticRegression,1,0,0.04015444575290261
LogisticRegression,1,0,0.2574836601241628
LogisticRegression,0,0,0.45740950365355243
LogisticRegression,1,0,0.22216635664853324
LogisticRegression,0,0,0.007266621356613119
LogisticRegression,0,1,0.5869159749431803
LogisticRegression,0,0,0.016792943205946546
LogisticRegression,0,0,0.16043907603246682
LogisticRegression,0,0,0.06349353834275379
LogisticRegression,0,0,0.03194823587059918
LogisticRegression,0,0,0.4989148798144933
LogisticRegression,0,0,0.21973087185974208
LogisticRegression,0,0,0.07828221097789721
LogisticRegression,0,0,0.27462359491568594
LogisticRegression,0,0,0.25766245726238973
LogisticRegression,0,0,0.1440800203066586
LogisticRegression,0,0,0.025733714376180276
LogisticRegression,1,1,0.6601062772917939
LogisticRegression,0,1,0.7787934854980922
LogisticRegression,0,0,0.04674953185754788
LogisticRegression,1,1,0.656381668859757
LogisticRegression,0,1,0.5343908164607872
LogisticRegression,1,1,0.6180491529417704
LogisticRegression,0,0,0.024101173166957625
LogisticRegression,0,0,0.1340462971902005
LogisticRegression,0,0,0.4936869228851571
LogisticRegression,0,0,0.11269001941563948
LogisticRegression,0,0,0.13165393935080363
LogisticRegression,0,0,0.009005849587251376
LogisticRegression,0,0,0.06183327051241173
LogisticRegression,1,1,0.6074966852690359
LogisticRegression,0,0,0.012833233983447743
LogisticRegression,1,1,0.7501104223313437
LogisticRegression,1,1,0.5151174309570065
LogisticRegression,1,1,0.704887104627895
LogisticRegression,0,0,0.3671560035758272
LogisticRegression,0,0,0.03614767053135797
LogisticRegression,1,1,0.6795407615880744
LogisticRegression,0,0,0.413405673341309
LogisticRegression,0,0,0.036491550023019625
LogisticRegression,0,0,0.029957582179210414
LogisticRegression,0,0,0.002009610777579292
LogisticRegression,0,0,0.05590209403824675
LogisticRegression,0,1,0.5085212452996098
LogisticRegression,0,0,0.03077334215642059
LogisticRegression,1,0,0.1496181735185638
LogisticRegression,0,0,0.25874823912168615
LogisticRegression,0,0,0.010135813140249035
LogisticRegression,1,1,0.5063800324468216
LogisticRegression,0,0,0.03913182984432128
LogisticRegression,0,0,0.08767797659106417
LogisticRegression,1,1,0.6971007926838241
LogisticRegression,0,0,0.015095507827594293
LogisticRegression,1,0,0.07517422869606157
LogisticRegression,0,0,0.005100703388137448
LogisticRegression,0,0,0.029441394875314542
LogisticRegression,0,0,0.4578102942460036
LogisticRegression,0,0,0.009769232640188145
LogisticRegression,1,1,0.5342895320524753
LogisticRegression,0,0,0.1938946996307768
LogisticRegression,1,1,0.54187888511673
LogisticRegression,0,0,0.12168993916126875
LogisticRegression,0,0,0.28143504393783875
LogisticRegression,0,0,0.06154240165431222
LogisticRegression,1,0,0.15198826361850415
LogisticRegression,0,0,0.07635915129648857
LogisticRegression,0,0,0.03674019695300476
LogisticRegression,0,0,0.48362862482496016
LogisticRegression,0,0,0.41754448657513815
LogisticRegression,1,0,0.40481201536538997
LogisticRegression,0,0,0.47063350790616604
LogisticRegression,0,0,0.012554774662600977
LogisticRegression,0,0,0.013958283656867349
LogisticRegression,0,0,0.00279507655382045
LogisticRegression,0,0,0.3199905802725812
LogisticRegression,0,0,0.3058674264352557
LogisticRegression,1,1,0.6858227475409635
LogisticRegression,0,0,0.3387388391024934
LogisticRegression,1,0,0.158709790492157
LogisticRegression,1,0,0.22288278587194207
LogisticRegression,0,0,0.22460486002320748
LogisticRegression,0,0,0.23481312413881905
LogisticRegression,0,0,0.2736626141773545
LogisticRegression,0,0,0.02037410624976831
LogisticRegression,1,1,0.5053140916748824
LogisticRegression,0,1,0.652003387289213
LogisticRegression,1,1,0.6898820357137281
LogisticRegression,0,0,0.006452437994842973
LogisticRegression,0,0,0.4468172230270203
LogisticRegression,0,0,0.027246915544854224
LogisticRegression,0,0,0.08443160297408389
LogisticRegression,0,0,0.49037360529175295
LogisticRegression,0,1,0.5020666015547389
LogisticRegression,0,1,0.8179773907658296
LogisticRegression,1,0,0.22312165882562726
LogisticRegression,0,0,0.15226768404960703
LogisticRegression,0,0,0.41345121865648593
LogisticRegression,0,0,0.20883272294670646
LogisticRegression,1,0,0.4451131185674017
LogisticRegression,0,0,0.004714497333509
LogisticRegression,1,0,0.36627157341273126
LogisticRegression,0,0,0.014349477777496428
LogisticRegression,0,1,0.6851699588908491
LogisticRegression,0,0,0.08635282686443509
LogisticRegression,0,1,0.6215615450595028
LogisticRegression,0,0,0.003888042039317554
LogisticRegression,0,0,0.1159718317348116
LogisticRegression,0,0,0.125136127431607
LogisticRegression,1,0,0.46098361893484485
LogisticRegression,0,0,0.037406148244900905
LogisticRegression,0,1,0.5475992101271947
LogisticRegression,1,1,0.6609458210473812
LogisticRegression,1,0,0.21080937136405323
LogisticRegression,0,0,0.19938967221583906
LogisticRegression,1,0,0.10053539855886218
LogisticRegression,1,1,0.661725433886664
LogisticRegression,0,0,0.05613749116966694
LogisticRegression,0,0,0.4710056488489576
LogisticRegression,1,1,0.6766074344991185
LogisticRegression,0,0,0.06918423727676633
LogisticRegression,0,0,0.14255541150839532
LogisticRegression,0,0,0.3397195853333912
LogisticRegression,0,0,0.06889042977187493
LogisticRegression,0,0,0.06549496803664986
LogisticRegression,0,1,0.6517347163287801
LogisticRegression,1,1,0.6792704669504136
LogisticRegression,0,0,0.06752542178531534
LogisticRegression,1,0,0.11166346672911559
LogisticRegression,0,0,0.007478687383040389
LogisticRegression,1,0,0.34292116396697514
LogisticRegression,0,0,0.009035100904340114
LogisticRegression,0,0,0.2536186695151938
LogisticRegression,0,0,0.19328388539747512
LogisticRegression,0,0,0.2859735962314965
LogisticRegression,0,0,0.10585047104991359
LogisticRegression,1,0,0.025543698233104123
LogisticRegression,0,0,0.1529368554545952
LogisticRegression,0,0,0.38335900142485024
LogisticRegression,0,0,0.01805199377218448
LogisticRegression,0,0,0.25043985523914264
LogisticRegression,0,0,0.4896796232697714
LogisticRegression,0,0,0.0177266555083735
LogisticRegression,0,1,0.5479710884915269
LogisticRegression,0,0,0.002636775917080136
LogisticRegression,1,1,0.6744003274151659
LogisticRegression,0,0,0.02125645762381875
LogisticRegression,0,0,0.07256538750148962
LogisticRegression,0,1,0.6892054530325449
LogisticRegression,0,0,0.03033911729456732
LogisticRegression,0,1,0.5192431993940126
LogisticRegression,0,0,0.16702547954420566
LogisticRegression,1,1,0.7241639113578481
LogisticRegression,1,1,0.7068353863391424
LogisticRegression,1,1,0.6370185207380361
LogisticRegression,1,1,0.5435860316870343
LogisticRegression,1,0,0.05500988542571855
LogisticRegression,0,1,0.7159725387003337
LogisticRegression,0,0,0.005603230085195584
LogisticRegression,1,1,0.6924842941185734
LogisticRegression,0,0,0.0029509228780564803
LogisticRegression,0,0,0.392226805856611
LogisticRegression,0,1,0.6223382112391252
LogisticRegression,1,1,0.7385345852705489
LogisticRegression,0,0,0.15514512877476508
LogisticRegression,1,1,0.6946320886066032
LogisticRegression,0,0,0.04915917744213269
LogisticRegression,1,0,0.4892505425760838
LogisticRegression,0,0,0.12396220137664643
LogisticRegression,0,0,0.004668889136344244
LogisticRegression,0,0,0.028316301632026225
LogisticRegression,1,1,0.5712987135648341
LogisticRegression,0,0,0.46604066251291276
LogisticRegression,0,0,0.0032485428789752737
LogisticRegression,0,0,0.006743941895033841
LogisticRegression,0,0,0.005943559027850727
LogisticRegression,0,0,0.29169511976225715
LogisticRegression,0,0,0.24710044797189834
LogisticRegression,0,1,0.7546849600321351
LogisticRegression,0,0,0.018076618137201197
LogisticRegression,0,0,0.12383096126443773
LogisticRegression,0,1,0.598520215338945
LogisticRegression,0,0,0.18449505433805807
LogisticRegression,0,0,0.3196351690306357
LogisticRegression,1,0,0.42346599111049116
LogisticRegression,1,1,0.5007610454428687
LogisticRegression,0,0,0.20869687335328904
LogisticRegression,0,0,0.1605897674488
LogisticRegression,0,0,0.03235283660355792
LogisticRegression,0,0,0.005412163065637759
LogisticRegression,0,0,0.10716020372419904
LogisticRegression,0,0,0.006267499285196989
LogisticRegression,1,1,0.7303325737435751
LogisticRegression,0,0,0.35651778327923384
LogisticRegression,0,0,0.31982393551180555
LogisticRegression,0,0,0.04131457611359045
LogisticRegression,0,0,0.009098012814193916
LogisticRegression,1,0,0.15529995424059265
LogisticRegression,0,1,0.5938095333220693
LogisticRegression,0,0,0.32825652472776884
LogisticRegression,0,1,0.8120165409401291
LogisticRegression,1,0,0.23888830593676616
LogisticRegression,1,1,0.521590774568495
LogisticRegression,0,0,0.006147383046989073
LogisticRegression,0,0,0.34870347831512527
LogisticRegression,0,0,0.4223452709378311
LogisticRegression,0,1,0.5542492855038272
LogisticRegression,0,0,0.13940937815994806
LogisticRegression,0,0,0.07844577915937119
LogisticRegression,0,0,0.10616270543650096
LogisticRegression,1,0,0.3188227019363168
LogisticRegression,0,0,0.0375147432816825
LogisticRegression,1,1,0.6629100659143603
LogisticRegression,0,0,0.016226508260578774
LogisticRegression,0,0,0.07054129121364919
LogisticRegression,0,0,0.453673520417064
LogisticRegression,0,0,0.029638034624771634
LogisticRegression,0,0,0.2609898392673546
LogisticRegression,0,0,0.016853320030655802
LogisticRegression,0,0,0.14611396825754464
LogisticRegression,0,0,0.11424237529864444
LogisticRegression,0,0,0.07901680370199447
LogisticRegression,0,0,0.11797303530321018
LogisticRegression,0,0,0.2955009624974442
LogisticRegression,1,0,0.1937418587628502
LogisticRegression,0,0,0.01819394768786312
LogisticRegression,0,0,0.004808214000696491
LogisticRegression,0,1,0.5297447660440443
LogisticRegression,0,0,0.43295200077035845
LogisticRegression,1,0,0.19237040939481515
LogisticRegression,0,0,0.017861459669927183
LogisticRegression,0,0,0.011616445149036697
LogisticRegression,0,0,0.4301207379201356
LogisticRegression,0,0,0.15298010026345873
LogisticRegression,0,0,0.19031887600110267
LogisticRegression,0,0,0.012054750017773192
LogisticRegression,0,0,0.05617637204423222
LogisticRegression,0,0,0.23106241528144342
LogisticRegression,0,0,0.18262159850637102
LogisticRegression,1,1,0.751587085364903
LogisticRegression,0,0,0.2586737016606377
LogisticRegression,0,0,0.210672595854163
LogisticRegression,0,0,0.04727949661019926
LogisticRegression,0,0,0.245278661842184
LogisticRegression,0,0,0.21355922471314834
LogisticRegression,1,1,0.6527837870517395
LogisticRegression,0,0,0.05878554775996113
LogisticRegression,0,0,0.083360695306724
LogisticRegression,0,0,0.029178792918659106
LogisticRegression,0,0,0.036552411256127355
LogisticRegression,1,0,0.2630118413366224
LogisticRegression,0,0,0.07250222835896157
LogisticRegression,0,0,0.10460791425433259
LogisticRegression,0,1,0.7546758255165015
LogisticRegression,1,0,0.2588283662902278
LogisticRegression,0,0,0.045738035634791493
LogisticRegression,0,0,0.04557804644897193
LogisticRegression,0,0,0.029392838484266937
LogisticRegression,0,0,0.48891398463562047
LogisticRegression,0,0,0.01877888298560122
LogisticRegression,0,0,0.006357414669659101
LogisticRegression,1,1,0.6862058318295857
LogisticRegression,0,0,0.014138673553259809
LogisticRegression,1,1,0.580654950466978
LogisticRegression,0,0,0.003211392030613596
LogisticRegression,0,0,0.007765289187061392
LogisticRegression,1,0,0.4546416950592927
LogisticRegression,0,0,0.026499281846897288
LogisticRegression,0,0,0.22273338698369433
LogisticRegression,1,1,0.516141868410604
LogisticRegression,0,0,0.1732797184225839
LogisticRegression,1,1,0.7323145703744167
LogisticRegression,0,0,0.258232414286745
LogisticRegression,0,0,0.051659454948838154
LogisticRegression,0,0,0.007085061614430377
LogisticRegression,0,0,0.1496165759157419
LogisticRegression,0,0,0.2917252240731179
LogisticRegression,0,0,0.26191564142161
LogisticRegression,0,1,0.5907928261311887
LogisticRegression,0,0,0.4979429679290009
LogisticRegression,0,0,0.21196873343425227
LogisticRegression,0,0,0.039938599329933565
LogisticRegression,0,0,0.08519843279904336
LogisticRegression,1,0,0.3304665582438556
LogisticRegression,0,0,0.09052365613910444
LogisticRegression,0,0,0.11850590427986245
LogisticRegression,0,0,0.01883886148361353
LogisticRegression,0,1,0.5724753540746786
LogisticRegression,1,1,0.6573325336382724
LogisticRegression,0,0,0.42649234572215594
LogisticRegression,0,0,0.44304211184033987
LogisticRegression,0,0,0.011499849234489589
LogisticRegression,0,0,0.04958301537263878
LogisticRegression,1,1,0.7180714927499353
LogisticRegression,0,0,0.049090252065655905
LogisticRegression,1,1,0.8554564488811818
LogisticRegression,0,0,0.24592082606800048
LogisticRegression,0,1,0.7951121852617201
LogisticRegression,1,1,0.6157152442011692
LogisticRegression,0,0,0.4136214214665784
LogisticRegression,0,0,0.0698265421534917
LogisticRegression,0,0,0.03402325035956649
LogisticRegression,0,0,0.19130884867003176
LogisticRegression,0,0,0.08705762968663919
LogisticRegression,1,0,0.005380202439355294
LogisticRegression,1,0,0.07211292221806609
LogisticRegression,1,0,0.34269892537185587
LogisticRegression,0,1,0.5842927937287705
LogisticRegression,0,0,0.031638586192054424
LogisticRegression,0,0,0.39916999026840466
LogisticRegression,0,0,0.003985825566891796
LogisticRegression,0,0,0.4596197121090885
LogisticRegression,0,0,0.4472045483777231
LogisticRegression,0,0,0.08451535148308384
LogisticRegression,1,1,0.8191406142360478
LogisticRegression,0,0,0.016759138106034976
LogisticRegression,0,0,0.019772627074146107
LogisticRegression,0,0,0.348230244066411
LogisticRegression,0,0,0.26328893280209514
LogisticRegression,0,0,0.014262371143393956
LogisticRegression,0,0,0.12869316040466988
LogisticRegression,1,1,0.704282430572747
LogisticRegression,1,1,0.6826277197336149
LogisticRegression,1,1,0.7213710371148058
LogisticRegression,0,0,0.35333354528497485
LogisticRegression,1,1,0.5060639298708165
LogisticRegression,0,0,0.005194385336902422
LogisticRegression,0,0,0.006645192920258962
LogisticRegression,0,1,0.7085206999622486
LogisticRegression,0,0,0.003616788749994915
LogisticRegression,0,0,0.28864192318859466
LogisticRegression,0,0,0.42258301278176735
LogisticRegression,1,1,0.7304473558318693
LogisticRegression,0,0,0.020647003920802327
LogisticRegression,0,0,0.04975164884054709
LogisticRegression,0,0,0.013422549848824832
LogisticRegression,0,0,0.0474193361413842
LogisticRegression,0,0,0.2607306421496658
LogisticRegression,1,1,0.7220036581427183
LogisticRegression,0,0,0.03288178768249587
LogisticRegression,1,1,0.5432602872654686
LogisticRegression,0,0,0.005366902171327741
LogisticRegression,1,0,0.30695130526285097
LogisticRegression,1,1,0.8170528112471815
LogisticRegression,1,0,0.4902341332298642
LogisticRegression,0,0,0.4186080154632324
LogisticRegression,1,0,0.18029468744389332
LogisticRegression,0,0,0.00995333301601864
LogisticRegression,0,0,0.00641122632021991
LogisticRegression,0,0,0.030575149017761667
LogisticRegression,1,0,0.05958246192553199
LogisticRegression,1,1,0.6014077117575556
LogisticRegression,0,0,0.1941261570501523
LogisticRegression,1,1,0.5175390864192191
LogisticRegression,0,0,0.31821427587393475
LogisticRegression,1,0,0.4991654323591691
LogisticRegression,1,1,0.5214300043902483
LogisticRegression,0,1,0.521858742667651
LogisticRegression,0,0,0.005945763257858359
LogisticRegression,0,0,0.027158888346542447
LogisticRegression,1,1,0.5990815890689071
LogisticRegression,0,0,0.009385754741425351
LogisticRegression,1,0,0.47954803636938176
LogisticRegression,1,1,0.6010420712593619
LogisticRegression,1,0,0.48815197231614127
LogisticRegression,1,1,0.5151322861583225
LogisticRegression,0,0,0.18240593004214248
LogisticRegression,0,0,0.03408333858809716
LogisticRegression,1,1,0.5921601799282517
LogisticRegression,1,1,0.8225650279313779
LogisticRegression,0,0,0.011724942614039864
LogisticRegression,0,0,0.05679181809021702
LogisticRegression,0,0,0.016275868704946475
LogisticRegression,0,0,0.025314410511262427
LogisticRegression,0,0,0.2585439538971121
LogisticRegression,0,0,0.013519753313049606
LogisticRegression,0,1,0.6835727356192688
LogisticRegression,0,1,0.7343075268457594
LogisticRegression,1,0,0.45476761197537935
LogisticRegression,0,0,0.06797001590055426
LogisticRegression,1,1,0.8290957093870309
LogisticRegression,0,0,0.11592273411393206
LogisticRegression,0,0,0.08915602145526434
LogisticRegression,1,1,0.6994491931400931
LogisticRegression,0,0,0.21308320396287536
LogisticRegression,0,0,0.05318773988563783
LogisticRegression,1,0,0.24383841413045362
LogisticRegression,0,0,0.44847144754388796
LogisticRegression,0,0,0.08709035721140816
LogisticRegression,0,0,0.09556294917550438
LogisticRegression,0,0,0.025009635124333532
LogisticRegression,1,0,0.4138001507703055
LogisticRegression,0,0,0.4864022380946207
LogisticRegression,1,1,0.742733418947513
LogisticRegression,0,0,0.07115650949726708
LogisticRegression,0,1,0.5070116902283887
LogisticRegression,0,1,0.5810810510000527
LogisticRegression,0,0,0.40433919088834314
LogisticRegression,0,0,0.24105166443871903
LogisticRegression,0,0,0.0049976735661030215
LogisticRegression,0,0,0.08553012632992096
LogisticRegression,0,0,0.026846876713207186
LogisticRegression,1,1,0.800921939291317
LogisticRegression,0,0,0.07260171623874535
LogisticRegression,0,0,0.006183880510359504
LogisticRegression,1,1,0.512234777777304
LogisticRegression,0,0,0.24941795759062874
LogisticRegression,0,0,0.0851989617515232
LogisticRegression,0,0,0.07463960860731328
LogisticRegression,0,0,0.003932096921574929
LogisticRegression,1,0,0.23799978856082146
LogisticRegression,0,0,0.21712114933108
LogisticRegression,0,0,0.14029834839829078
LogisticRegression,0,0,0.46049755208874604
LogisticRegression,0,0,0.21052444602983728
LogisticRegression,0,0,0.019091958305725985
LogisticRegression,1,1,0.6705175486321868
LogisticRegression,0,0,0.24932146909478886
LogisticRegression,0,0,0.437155296616974
LogisticRegression,0,0,0.04024632703545565
LogisticRegression,0,1,0.7343630660427612
LogisticRegression,1,1,0.603455661047015
LogisticRegression,1,0,0.4979664901821082
LogisticRegression,0,0,0.07277416047411416
LogisticRegression,0,0,0.01032649908590935
LogisticRegression,0,0,0.41896718775079606
LogisticRegression,1,1,0.8323279784186105
LogisticRegression,0,1,0.7255039512893094
LogisticRegression,1,1,0.5764777628706893
LogisticRegression,1,1,0.5593238842966392
LogisticRegression,0,0,0.4477584710682015
LogisticRegression,0,0,0.01817929969557171
LogisticRegression,0,0,0.019242946788926293
LogisticRegression,0,0,0.003507629940961237
LogisticRegression,1,1,0.5919780744709756
LogisticRegression,0,0,0.008934371478187465
LogisticRegression,0,0,0.28885787967579946
LogisticRegression,0,0,0.23918630305375946
LogisticRegression,1,1,0.669266309494756
LogisticRegression,0,0,0.19012762438889055
LogisticRegression,0,0,0.48397713725577035
LogisticRegression,1,1,0.6553875650005749
LogisticRegression,0,0,0.012740857330389915
LogisticRegression,0,0,0.07542330025418753
LogisticRegression,0,0,0.0037488471844801708
LogisticRegression,0,0,0.09523724799925833
LogisticRegression,0,0,0.046751475808369955
LogisticRegression,0,0,0.09321873933565258
LogisticRegression,0,0,0.4603044320740005
LogisticRegression,0,0,0.02318692658274362
LogisticRegression,0,0,0.06991729733049484
LogisticRegression,0,0,0.3862216000507819
LogisticRegression,1,0,0.26186137835903606
LogisticRegression,0,0,0.050929993006844324
LogisticRegression,0,0,0.4566294901993913
LogisticRegression,1,1,0.6038183056678321
LogisticRegression,0,0,0.31113094582827605
LogisticRegression,1,1,0.7062902822054788
LogisticRegression,0,0,0.054743997521516354
LogisticRegression,1,0,0.3807265225585614
LogisticRegression,0,0,0.3765490182262528
LogisticRegression,0,0,0.004966573410092966
LogisticRegression,1,1,0.5663629564180451
LogisticRegression,0,0,0.055911425406201525
LogisticRegression,1,1,0.7498562084550138
LogisticRegression,0,0,0.015746295545817683
LogisticRegression,0,0,0.016349465374397743
LogisticRegression,0,0,0.017661446342176708
LogisticRegression,0,0,0.12722585599932376
LogisticRegression,0,0,0.10242034419128157
LogisticRegression,0,0,0.009718465717481315
LogisticRegression,0,0,0.15780552053391092
LogisticRegression,1,1,0.619939694509248
LogisticRegression,0,0,0.013472363772584355
LogisticRegression,0,1,0.6833196340840453
LogisticRegression,1,1,0.5974572924879105
LogisticRegression,0,0,0.37177375932288026
LogisticRegression,0,0,0.0745470816191977
LogisticRegression,0,0,0.0017569746321247793
LogisticRegression,1,1,0.7217174905091862
LogisticRegression,0,0,0.3650072882338894
LogisticRegression,1,0,0.156694473984181
LogisticRegression,1,0,0.4010135350261965
LogisticRegression,0,0,0.09211132580461756
LogisticRegression,0,0,0.21345731496501408
LogisticRegression,0,0,0.28914774899952134
LogisticRegression,0,0,0.03806918094676187
LogisticRegression,0,0,0.005288370516696622
LogisticRegression,0,0,0.1846420391951552
LogisticRegression,1,0,0.2803544213810517
LogisticRegression,0,1,0.744788685961296
LogisticRegression,1,1,0.6610850365870098
LogisticRegression,0,0,0.0936682899307027
LogisticRegression,1,1,0.6759707138709127
LogisticRegression,1,1,0.7325897981792869
LogisticRegression,0,0,0.003710538253136815
LogisticRegression,0,0,0.322445106938248
LogisticRegression,1,1,0.5605747699125888
LogisticRegression,0,0,0.2005088214971743
LogisticRegression,0,0,0.32651631925930447
LogisticRegression,0,0,0.18589961235371835
LogisticRegression,0,0,0.024320795425013524
LogisticRegression,0,0,0.006743019590683374
LogisticRegression,0,1,0.7195601514561287
LogisticRegression,0,0,0.4466563114388309
LogisticRegression,1,1,0.7243427748906224
LogisticRegression,0,0,0.019880026459816666
LogisticRegression,0,0,0.030712728632943477
LogisticRegression,0,0,0.007037322098508393
LogisticRegression,0,0,0.22040591366973739
LogisticRegression,0,0,0.1517908060010067
LogisticRegression,0,0,0.034470025591811684
LogisticRegression,0,0,0.4869156489919575
LogisticRegression,0,0,0.02703580364364404
LogisticRegression,1,0,0.3383915173411412
LogisticRegression,0,0,0.0030626461987818157
LogisticRegression,0,0,0.17003452131577435
LogisticRegression,0,0,0.17429565176249237
LogisticRegression,0,0,0.29941756510690537
LogisticRegression,1,0,0.4975499792176349
LogisticRegression,0,0,0.13200160408591485
LogisticRegression,0,0,0.1225578017281845
LogisticRegression,0,0,0.09774571481952392
LogisticRegression,1,0,0.28034485266147613
LogisticRegression,0,0,0.014651429961162395
LogisticRegression,1,1,0.5067023062506468
LogisticRegression,0,0,0.011881365604360308
LogisticRegression,1,0,0.38556953044950015
LogisticRegression,0,0,0.06336770185279576
LogisticRegression,0,0,0.11729240712959701
LogisticRegression,0,0,0.1205392770924811
LogisticRegression,0,0,0.2345982623027641
LogisticRegression,1,1,0.5952403298092694
LogisticRegression,0,0,0.00607970639506798
LogisticRegression,0,0,0.08669657607291267
LogisticRegression,0,0,0.05851832618842417
LogisticRegression,1,0,0.4064217347929798
